Date,CompanyID,CustomerID,TicketsOpened,TicketsResolved,UnresolvedCases,SLA_TargetHours,SLA_ActualHours,NPS_Score,ServiceQualityScore
2025-05-18,2,1005,4,2,2,24,22.92,6,91
2025-05-18,2,1006,2,2,0,24,23.91,6,61
2025-05-18,2,1007,1,1,0,24,17.74,7,74
2025-05-18,2,1008,2,2,0,24,18.56,9,77
2025-05-18,2,1009,4,4,0,24,21.26,8,72
2025-05-18,2,1010,1,1,0,24,27.66,6,87
2025-05-18,2,1011,2,2,0,24,27.97,5,92
2025-05-18,2,1012,2,2,0,24,17.94,8,79
2025-05-18,2,1013,4,3,1,24,20.44,5,60
2025-05-18,2,1014,4,4,0,24,30.59,8,81
2025-05-18,2,1015,7,7,0,24,34.12,10,68
2025-05-18,2,1016,4,4,0,24,23.92,8,71
2025-05-18,2,1017,7,6,1,24,13.72,2,80
2025-05-18,2,1018,0,0,0,24,29.97,8,81
2025-05-18,2,1019,5,4,1,24,33.06,7,71
2025-05-18,2,1020,1,1,0,24,26.92,4,75
2025-05-18,3,1001,2,2,0,24,21.76,5,87
2025-05-18,3,1002,2,2,0,24,16.66,10,71
2025-05-18,3,1003,0,0,0,24,25.22,9,83
2025-05-18,3,1004,3,3,0,24,25.37,7,82
2025-05-18,3,1005,7,7,0,24,24.81,5,70
2025-05-18,3,1006,0,0,0,24,25.86,7,84
2025-05-18,3,1007,2,2,0,24,28.16,3,84
2025-05-18,3,1008,1,1,0,24,32.76,6,72
2025-05-18,3,1009,1,1,0,24,22.21,7,79
2025-05-18,3,1010,1,0,1,24,21.14,10,73
2025-05-18,3,1011,2,0,2,24,25.97,8,72
2025-05-18,3,1012,0,0,0,24,22.44,2,90
2025-05-18,3,1013,3,3,0,24,19.08,9,84
2025-05-18,3,1014,3,3,0,24,19.65,7,74
2025-05-18,3,1015,3,3,0,24,17.48,4,78
2025-05-18,3,1016,2,1,1,24,30.41,8,72
2025-05-18,3,1017,2,1,1,24,23.2,8,69
2025-05-18,3,1018,0,0,0,24,23.21,10,77
2025-05-18,3,1019,4,3,1,24,26.11,6,95
2025-05-18,3,1020,1,1,0,24,18.15,5,77
2025-05-19,1,1001,2,2,0,24,22.78,9,84
2025-05-19,1,1002,2,1,1,24,20.75,8,82
2025-05-19,1,1003,2,2,0,24,17.99,10,81
2025-05-19,1,1004,5,5,0,24,13.02,5,91
2025-05-19,1,1005,1,0,1,24,34.67,5,58
2025-05-19,1,1006,3,3,0,24,26.39,6,87
2025-05-19,1,1007,2,2,0,24,15.61,7,82
2025-05-19,1,1008,1,1,0,24,16.32,5,98
2025-05-19,1,1009,6,6,0,24,20.52,6,91
2025-05-19,1,1010,2,1,1,24,13.56,7,95
2025-05-19,1,1011,0,0,0,24,29.17,6,82
2025-05-19,1,1012,3,3,0,24,29.19,9,84
2025-05-19,1,1013,2,2,0,24,10.02,6,85
2025-05-19,1,1014,2,2,0,24,25.74,8,77
2025-05-19,1,1015,0,0,0,24,30.09,1,60
2025-05-19,1,1016,1,1,0,24,28.6,4,76
2025-05-19,1,1017,1,1,0,24,22.84,4,100
2025-05-19,1,1018,1,1,0,24,23.53,8,80
2025-05-19,1,1019,2,2,0,24,26.31,2,63
2025-05-19,1,1020,1,1,0,24,17.09,8,78
2025-05-19,2,1001,2,2,0,24,26.53,8,72
2025-05-19,2,1002,5,2,3,24,6.44,2,74
2025-05-19,2,1003,2,1,1,24,26.5,7,86
2025-05-19,2,1004,2,2,0,24,13.06,7,87
2025-05-19,2,1005,2,2,0,24,24.13,9,75
2025-05-19,2,1006,0,0,0,24,26.53,5,68
2025-05-19,2,1007,4,4,0,24,19.61,8,61
2025-05-19,2,1008,3,3,0,24,9.29,4,83
2025-05-19,2,1009,2,2,0,24,18.73,7,84
2025-05-19,2,1010,1,1,0,24,33.43,7,81
2025-05-19,2,1011,3,2,1,24,15.83,3,100
2025-05-19,2,1012,1,1,0,24,26.6,9,69
2025-05-19,2,1013,3,3,0,24,20.38,6,84
2025-05-19,2,1014,0,0,0,24,28.17,5,89
2025-05-19,2,1015,0,0,0,24,17.93,8,72
2025-05-19,2,1016,0,0,0,24,19.84,6,90
2025-05-19,2,1017,0,0,0,24,23.97,3,88
2025-05-19,2,1018,1,1,0,24,33.81,6,71
2025-05-19,2,1019,4,4,0,24,29.21,4,51
2025-05-19,2,1020,0,0,0,24,19.07,9,83
2025-05-19,3,1001,3,3,0,24,17.55,10,71
2025-05-19,3,1002,2,2,0,24,20.52,7,68
2025-05-19,3,1003,1,1,0,24,24.8,7,56
2025-05-19,3,1004,0,0,0,24,21.17,7,82
2025-05-19,3,1005,2,2,0,24,15.52,7,85
2025-05-19,3,1006,4,4,0,24,7.46,4,76
2025-05-19,3,1007,3,3,0,24,28.71,7,84
2025-05-19,3,1008,1,1,0,24,31.17,7,80
2025-05-19,3,1009,0,0,0,24,17.16,5,65
2025-05-19,3,1010,0,0,0,24,28.06,9,69
2025-05-19,3,1011,3,3,0,24,26.68,10,83
2025-05-19,3,1012,2,2,0,24,16.64,7,87
2025-05-19,3,1013,1,1,0,24,8.59,8,86
2025-05-19,3,1014,1,1,0,24,29.79,4,90
2025-05-19,3,1015,1,1,0,24,31.44,4,91
2025-05-19,3,1016,0,0,0,24,13.99,7,82
2025-05-19,3,1017,1,1,0,24,15.2,9,88
2025-05-19,3,1018,0,0,0,24,23.65,7,84
2025-05-19,3,1019,1,1,0,24,19.53,3,67
2025-05-19,3,1020,2,2,0,24,20.25,9,89
2025-05-20,1,1001,3,3,0,24,16.54,10,87
2025-05-20,1,1002,3,2,1,24,19.92,7,79
2025-05-20,1,1003,2,2,0,24,34.42,8,77
2025-05-20,1,1004,2,2,0,24,32.06,6,70
2025-05-20,1,1005,2,2,0,24,16.2,8,83
2025-05-20,1,1006,1,1,0,24,15.34,7,72
2025-05-20,1,1007,1,1,0,24,6.72,6,81
2025-05-20,1,1008,3,3,0,24,30.39,6,73
2025-05-20,1,1009,3,3,0,24,28.19,8,85
2025-05-20,1,1010,2,2,0,24,15.11,3,99
2025-05-20,1,1011,6,5,1,24,23.55,8,77
2025-05-20,1,1012,2,1,1,24,17.22,8,74
2025-05-20,1,1013,3,3,0,24,24.86,5,78
2025-05-20,1,1014,4,4,0,24,28.29,5,76
2025-05-20,1,1015,4,4,0,24,20.42,10,91
2025-05-20,1,1016,1,1,0,24,34.56,5,81
2025-05-20,1,1017,1,0,1,24,27.87,10,91
2025-05-20,1,1018,4,3,1,24,20.83,5,81
2025-05-20,1,1019,2,2,0,24,19.59,7,74
2025-05-20,1,1020,0,0,0,24,23.11,6,76
2025-05-20,2,1001,3,2,1,24,19.32,8,73
2025-05-20,2,1002,2,2,0,24,26.59,6,77
2025-05-20,2,1003,0,0,0,24,27.34,7,62
2025-05-20,2,1004,2,2,0,24,14.13,10,80
2025-05-20,2,1005,4,4,0,24,11.58,7,77
2025-05-20,2,1006,3,2,1,24,19.75,7,81
2025-05-20,2,1007,0,0,0,24,23.23,7,79
2025-05-20,2,1008,5,5,0,24,10.0,3,93
2025-05-20,2,1009,1,1,0,24,24.64,8,87
2025-05-20,2,1010,1,0,1,24,18.46,1,96
2025-05-20,2,1011,1,1,0,24,23.06,7,79
2025-05-20,2,1012,3,2,1,24,30.89,6,82
2025-05-20,2,1013,2,2,0,24,13.36,6,95
2025-05-20,2,1014,1,1,0,24,29.9,7,70
2025-05-20,2,1015,1,1,0,24,9.28,8,55
2025-05-20,2,1016,1,0,1,24,23.23,8,81
2025-05-20,2,1017,4,4,0,24,23.01,6,77
2025-05-20,2,1018,1,1,0,24,19.55,9,71
2025-05-20,2,1019,1,1,0,24,9.83,6,83
2025-05-20,2,1020,5,5,0,24,29.17,9,92
2025-05-20,3,1001,2,2,0,24,24.63,4,76
2025-05-20,3,1002,0,0,0,24,27.68,6,78
2025-05-20,3,1003,3,3,0,24,18.84,6,71
2025-05-20,3,1004,2,2,0,24,18.09,7,76
2025-05-20,3,1005,2,2,0,24,27.14,7,76
2025-05-20,3,1006,2,2,0,24,27.43,4,75
2025-05-20,3,1007,0,0,0,24,29.64,7,73
2025-05-20,3,1008,2,2,0,24,11.79,9,89
2025-05-20,3,1009,1,1,0,24,13.68,5,82
2025-05-20,3,1010,2,2,0,24,24.1,2,84
2025-05-20,3,1011,1,1,0,24,19.25,6,74
2025-05-20,3,1012,1,1,0,24,20.55,4,92
2025-05-20,3,1013,1,1,0,24,8.5,9,92
2025-05-20,3,1014,4,3,1,24,25.67,7,87
2025-05-20,3,1015,1,1,0,24,21.33,3,96
2025-05-20,3,1016,1,1,0,24,22.92,7,90
2025-05-20,3,1017,3,3,0,24,23.22,9,70
2025-05-20,3,1018,2,2,0,24,20.2,5,79
2025-05-20,3,1019,0,0,0,24,22.17,9,90
2025-05-20,3,1020,5,4,1,24,30.22,6,80
2025-05-21,1,1001,5,5,0,24,5.37,5,63
2025-05-21,1,1002,3,3,0,24,17.47,5,81
2025-05-21,1,1003,3,2,1,24,26.39,10,73
2025-05-21,1,1004,1,1,0,24,19.62,6,83
2025-05-21,1,1005,1,1,0,24,21.77,6,73
2025-05-21,1,1006,0,0,0,24,28.04,7,84
2025-05-21,1,1007,2,2,0,24,27.13,6,88
2025-05-21,1,1008,1,0,1,24,19.22,6,74
2025-05-21,1,1009,1,1,0,24,15.59,7,63
2025-05-21,1,1010,3,3,0,24,24.97,6,87
2025-05-21,1,1011,1,1,0,24,13.69,5,76
2025-05-21,1,1012,0,0,0,24,11.46,3,84
2025-05-21,1,1013,3,3,0,24,27.55,10,93
2025-05-21,1,1014,0,0,0,24,19.13,8,72
2025-05-21,1,1015,3,3,0,24,30.14,6,81
2025-05-21,1,1016,2,2,0,24,12.41,5,91
2025-05-21,1,1017,0,0,0,24,14.73,8,81
2025-05-21,1,1018,2,1,1,24,18.95,6,99
2025-05-21,1,1019,2,2,0,24,16.43,10,91
2025-05-21,1,1020,3,1,2,24,13.19,9,78
2025-05-21,2,1001,2,2,0,24,28.88,3,72
2025-05-21,2,1002,2,1,1,24,21.96,6,69
2025-05-21,2,1003,0,0,0,24,26.53,8,69
2025-05-21,2,1004,3,3,0,24,11.64,3,83
2025-05-21,2,1005,4,4,0,24,21.72,5,82
2025-05-21,2,1006,2,2,0,24,25.28,4,80
2025-05-21,2,1007,3,2,1,24,32.05,6,78
2025-05-21,2,1008,2,2,0,24,20.39,4,84
2025-05-21,2,1009,3,3,0,24,25.68,7,86
2025-05-21,2,1010,2,2,0,24,18.42,5,81
2025-05-21,2,1011,1,1,0,24,14.2,8,73
2025-05-21,2,1012,3,3,0,24,21.02,8,81
2025-05-21,2,1013,0,0,0,24,18.64,8,75
2025-05-21,2,1014,2,2,0,24,17.79,5,85
2025-05-21,2,1015,2,2,0,24,19.96,10,88
2025-05-21,2,1016,3,3,0,24,19.94,9,76
2025-05-21,2,1017,1,1,0,24,20.12,5,85
2025-05-21,2,1018,3,3,0,24,18.03,8,69
2025-05-21,2,1019,1,1,0,24,11.65,10,78
2025-05-21,2,1020,0,0,0,24,30.59,6,80
2025-05-21,3,1001,4,4,0,24,19.12,9,73
2025-05-21,3,1002,2,2,0,24,21.01,9,87
2025-05-21,3,1003,4,4,0,24,25.41,4,93
2025-05-21,3,1004,1,1,0,24,26.54,7,76
2025-05-21,3,1005,3,3,0,24,17.94,4,65
2025-05-21,3,1006,1,1,0,24,25.2,5,70
2025-05-21,3,1007,4,4,0,24,21.41,8,69
2025-05-21,3,1008,1,1,0,24,21.46,9,88
2025-05-21,3,1009,1,1,0,24,16.44,9,73
2025-05-21,3,1010,3,2,1,24,19.7,8,70
2025-05-21,3,1011,1,1,0,24,26.11,10,72
2025-05-21,3,1012,1,1,0,24,13.48,9,75
2025-05-21,3,1013,1,1,0,24,22.91,7,79
2025-05-21,3,1014,3,3,0,24,36.59,7,89
2025-05-21,3,1015,4,3,1,24,19.35,8,97
2025-05-21,3,1016,1,1,0,24,32.91,6,96
2025-05-21,3,1017,1,1,0,24,24.1,7,64
2025-05-21,3,1018,1,1,0,24,14.19,7,81
2025-05-21,3,1019,1,1,0,24,12.62,5,78
2025-05-21,3,1020,1,1,0,24,26.96,7,77
2025-05-22,1,1001,3,3,0,24,26.16,6,74
2025-05-22,1,1002,1,1,0,24,14.25,7,83
2025-05-22,1,1003,3,3,0,24,13.95,7,94
2025-05-22,1,1004,3,3,0,24,22.36,5,82
2025-05-22,1,1005,5,5,0,24,24.08,8,100
2025-05-22,1,1006,1,1,0,24,28.96,4,83
2025-05-22,1,1007,0,0,0,24,15.9,6,86
2025-05-22,1,1008,0,0,0,24,27.16,9,59
2025-05-22,1,1009,1,1,0,24,17.3,8,73
2025-05-22,1,1010,2,1,1,24,28.03,4,88
2025-05-22,1,1011,2,2,0,24,32.78,6,93
2025-05-22,1,1012,2,2,0,24,16.79,6,75
2025-05-22,1,1013,2,2,0,24,24.9,9,84
2025-05-22,1,1014,0,0,0,24,22.46,7,71
2025-05-22,1,1015,3,3,0,24,23.61,8,90
2025-05-22,1,1016,4,4,0,24,20.68,6,69
2025-05-22,1,1017,0,0,0,24,15.72,5,73
2025-05-22,1,1018,0,0,0,24,12.05,10,89
2025-05-22,1,1019,3,3,0,24,28.54,3,84
2025-05-22,1,1020,1,0,1,24,27.62,10,86
2025-05-22,2,1001,1,1,0,24,8.51,9,85
2025-05-22,2,1002,2,2,0,24,17.89,6,81
2025-05-22,2,1003,1,1,0,24,20.44,6,100
2025-05-22,2,1004,2,2,0,24,20.41,8,71
2025-05-22,2,1005,3,3,0,24,20.08,10,80
2025-05-22,2,1006,3,3,0,24,22.26,5,49
2025-05-22,2,1007,2,2,0,24,24.55,7,66
2025-05-22,2,1008,1,1,0,24,18.85,10,77
2025-05-22,2,1009,1,1,0,24,25.98,7,73
2025-05-22,2,1010,0,0,0,24,32.56,5,75
2025-05-22,2,1011,3,3,0,24,25.76,5,88
2025-05-22,2,1012,1,1,0,24,22.19,7,64
2025-05-22,2,1013,3,2,1,24,17.42,4,73
2025-05-22,2,1014,1,1,0,24,21.62,6,75
2025-05-22,2,1015,1,1,0,24,21.86,6,70
2025-05-22,2,1016,2,2,0,24,14.56,6,86
2025-05-22,2,1017,1,1,0,24,25.64,7,64
2025-05-22,2,1018,0,0,0,24,18.17,6,74
2025-05-22,2,1019,1,0,1,24,17.31,4,83
2025-05-22,2,1020,3,3,0,24,21.22,7,80
2025-05-22,3,1001,3,3,0,24,10.68,7,83
2025-05-22,3,1002,1,1,0,24,17.79,5,76
2025-05-22,3,1003,4,4,0,24,9.96,5,76
2025-05-22,3,1004,4,4,0,24,24.17,7,71
2025-05-22,3,1005,2,1,1,24,23.06,4,61
2025-05-22,3,1006,2,2,0,24,23.92,5,78
2025-05-22,3,1007,2,2,0,24,19.19,6,78
2025-05-22,3,1008,0,0,0,24,27.38,9,93
2025-05-22,3,1009,1,1,0,24,20.37,5,62
2025-05-22,3,1010,4,3,1,24,22.46,7,75
2025-05-22,3,1011,4,4,0,24,34.11,10,89
2025-05-22,3,1012,1,1,0,24,25.36,8,79
2025-05-22,3,1013,1,1,0,24,16.41,7,84
2025-05-22,3,1014,1,1,0,24,26.2,8,51
2025-05-22,3,1015,1,1,0,24,34.73,6,89
2025-05-22,3,1016,3,3,0,24,14.72,7,74
2025-05-22,3,1017,1,1,0,24,30.37,7,85
2025-05-22,3,1018,3,3,0,24,18.57,7,90
2025-05-22,3,1019,2,2,0,24,35.67,7,86
2025-05-22,3,1020,3,3,0,24,19.2,5,76
2025-05-23,1,1001,2,2,0,24,26.85,7,79
2025-05-23,1,1002,3,3,0,24,26.89,9,67
2025-05-23,1,1003,1,1,0,24,19.32,9,80
2025-05-23,1,1004,0,0,0,24,29.14,5,69
2025-05-23,1,1005,3,3,0,24,21.19,9,73
2025-05-23,1,1006,2,2,0,24,29.73,8,94
2025-05-23,1,1007,3,2,1,24,29.97,4,44
2025-05-23,1,1008,3,2,1,24,11.8,7,77
2025-05-23,1,1009,2,2,0,24,22.88,8,78
2025-05-23,1,1010,0,0,0,24,17.37,5,78
2025-05-23,1,1011,2,2,0,24,16.67,5,68
2025-05-23,1,1012,1,1,0,24,24.9,3,76
2025-05-23,1,1013,2,2,0,24,18.78,7,79
2025-05-23,1,1014,4,4,0,24,22.22,7,88
2025-05-23,1,1015,0,0,0,24,15.1,7,79
2025-05-23,1,1016,1,1,0,24,25.18,6,76
2025-05-23,1,1017,0,0,0,24,20.35,6,92
2025-05-23,1,1018,1,1,0,24,26.39,8,86
2025-05-23,1,1019,1,1,0,24,13.42,8,83
2025-05-23,1,1020,1,1,0,24,22.34,8,86
2025-05-23,2,1001,2,2,0,24,23.33,9,75
2025-05-23,2,1002,1,1,0,24,14.87,5,83
2025-05-23,2,1003,1,1,0,24,22.09,4,90
2025-05-23,2,1004,1,1,0,24,19.02,6,86
2025-05-23,2,1005,2,1,1,24,27.65,10,100
2025-05-23,2,1006,0,0,0,24,28.08,10,95
2025-05-23,2,1007,5,4,1,24,34.2,8,81
2025-05-23,2,1008,0,0,0,24,26.02,9,78
2025-05-23,2,1009,3,3,0,24,25.84,9,68
2025-05-23,2,1010,3,3,0,24,23.48,5,60
2025-05-23,2,1011,1,1,0,24,9.47,10,80
2025-05-23,2,1012,2,1,1,24,26.7,9,72
2025-05-23,2,1013,2,2,0,24,28.9,5,100
2025-05-23,2,1014,0,0,0,24,17.86,8,82
2025-05-23,2,1015,4,4,0,24,25.56,7,84
2025-05-23,2,1016,2,2,0,24,24.06,2,75
2025-05-23,2,1017,1,1,0,24,18.76,8,79
2025-05-23,2,1018,1,1,0,24,20.44,6,89
2025-05-23,2,1019,5,4,1,24,17.47,5,90
2025-05-23,2,1020,0,0,0,24,9.41,10,76
2025-05-23,3,1001,2,2,0,24,14.35,8,62
2025-05-23,3,1002,2,1,1,24,21.67,5,74
2025-05-23,3,1003,1,1,0,24,31.07,8,72
2025-05-23,3,1004,3,3,0,24,21.8,5,76
2025-05-23,3,1005,4,3,1,24,33.89,9,82
2025-05-23,3,1006,1,0,1,24,19.9,4,77
2025-05-23,3,1007,0,0,0,24,16.96,5,76
2025-05-23,3,1008,3,3,0,24,4.87,3,100
2025-05-23,3,1009,0,0,0,24,25.81,6,74
2025-05-23,3,1010,2,1,1,24,22.72,6,70
2025-05-23,3,1011,4,4,0,24,30.86,7,71
2025-05-23,3,1012,2,2,0,24,21.6,8,95
2025-05-23,3,1013,0,0,0,24,31.62,5,81
2025-05-23,3,1014,3,3,0,24,25.72,5,86
2025-05-23,3,1015,1,1,0,24,28.35,5,80
2025-05-23,3,1016,2,2,0,24,19.64,2,88
2025-05-23,3,1017,2,1,1,24,27.49,9,78
2025-05-23,3,1018,2,2,0,24,14.9,9,100
2025-05-23,3,1019,4,3,1,24,27.04,6,82
2025-05-23,3,1020,2,2,0,24,26.8,9,80
2025-05-24,1,1001,5,3,2,24,32.06,4,75
2025-05-24,1,1002,4,4,0,24,23.81,6,79
2025-05-24,1,1003,2,2,0,24,26.41,1,82
2025-05-24,1,1004,1,1,0,24,28.37,10,80
2025-05-24,1,1005,4,3,1,24,34.43,6,100
2025-05-24,1,1006,2,2,0,24,12.01,8,67
2025-05-24,1,1007,2,2,0,24,19.24,10,60
2025-05-24,1,1008,1,1,0,24,18.4,5,71
2025-05-24,1,1009,3,3,0,24,27.04,8,59
2025-05-24,1,1010,1,1,0,24,16.86,7,84
2025-05-24,1,1011,1,0,1,24,13.04,7,100
2025-05-24,1,1012,4,3,1,24,22.97,7,70
2025-05-24,1,1013,0,0,0,24,18.82,8,75
2025-05-24,1,1014,3,3,0,24,22.42,9,69
2025-05-24,1,1015,1,1,0,24,23.16,7,99
2025-05-24,1,1016,6,5,1,24,11.86,6,76
2025-05-24,1,1017,2,2,0,24,33.75,4,78
2025-05-24,1,1018,3,3,0,24,23.43,8,77
2025-05-24,1,1019,0,0,0,24,27.84,6,74
2025-05-24,1,1020,1,1,0,24,26.88,2,86
2025-05-24,2,1001,0,0,0,24,23.98,8,91
2025-05-24,2,1002,1,1,0,24,22.67,9,80
2025-05-24,2,1003,2,2,0,24,25.79,5,83
2025-05-24,2,1004,2,2,0,24,14.47,10,83
2025-05-24,2,1005,0,0,0,24,30.56,7,74
2025-05-24,2,1006,1,0,1,24,14.31,7,84
2025-05-24,2,1007,4,4,0,24,18.59,5,69
2025-05-24,2,1008,2,2,0,24,21.35,8,83
2025-05-24,2,1009,2,2,0,24,17.53,8,97
2025-05-24,2,1010,3,3,0,24,21.79,6,66
2025-05-24,2,1011,3,3,0,24,9.12,6,79
2025-05-24,2,1012,1,1,0,24,15.95,10,78
2025-05-24,2,1013,1,1,0,24,22.7,6,80
2025-05-24,2,1014,4,4,0,24,24.12,10,82
2025-05-24,2,1015,3,2,1,24,19.7,8,89
2025-05-24,2,1016,4,3,1,24,22.4,7,84
2025-05-24,2,1017,3,3,0,24,16.75,6,74
2025-05-24,2,1018,1,1,0,24,23.39,7,79
2025-05-24,2,1019,1,1,0,24,23.0,6,65
2025-05-24,2,1020,3,2,1,24,23.7,7,87
2025-05-24,3,1001,0,0,0,24,26.38,9,82
2025-05-24,3,1002,2,1,1,24,31.5,6,73
2025-05-24,3,1003,1,1,0,24,29.45,6,83
2025-05-24,3,1004,1,1,0,24,29.91,5,64
2025-05-24,3,1005,3,1,2,24,17.84,7,61
2025-05-24,3,1006,0,0,0,24,24.83,6,80
2025-05-24,3,1007,3,3,0,24,20.87,8,100
2025-05-24,3,1008,1,1,0,24,22.72,5,80
2025-05-24,3,1009,3,3,0,24,21.29,5,76
2025-05-24,3,1010,1,1,0,24,14.12,10,78
2025-05-24,3,1011,4,4,0,24,21.5,8,85
2025-05-24,3,1012,1,1,0,24,21.28,5,67
2025-05-24,3,1013,3,3,0,24,27.78,7,77
2025-05-24,3,1014,0,0,0,24,12.88,7,62
2025-05-24,3,1015,1,1,0,24,18.86,6,76
2025-05-24,3,1016,1,1,0,24,35.74,4,84
2025-05-24,3,1017,1,1,0,24,12.94,6,87
2025-05-24,3,1018,1,1,0,24,18.95,8,75
2025-05-24,3,1019,0,0,0,24,20.38,10,86
2025-05-24,3,1020,2,2,0,24,16.33,6,81
2025-05-25,1,1001,1,1,0,24,21.08,7,83
2025-05-25,1,1002,0,0,0,24,27.56,8,82
2025-05-25,1,1003,4,4,0,24,13.41,4,86
2025-05-25,1,1004,2,2,0,24,22.28,2,86
2025-05-25,1,1005,1,0,1,24,21.15,8,96
2025-05-25,1,1006,2,2,0,24,30.34,10,72
2025-05-25,1,1007,1,1,0,24,14.05,10,83
2025-05-25,1,1008,0,0,0,24,22.59,6,77
2025-05-25,1,1009,3,3,0,24,19.09,6,87
2025-05-25,1,1010,1,1,0,24,24.2,7,85
2025-05-25,1,1011,3,1,2,24,19.56,2,80
2025-05-25,1,1012,0,0,0,24,23.17,5,46
2025-05-25,1,1013,0,0,0,24,23.32,4,77
2025-05-25,1,1014,1,1,0,24,15.93,8,77
2025-05-25,1,1015,1,0,1,24,28.34,6,79
2025-05-25,1,1016,1,1,0,24,13.12,5,82
2025-05-25,1,1017,1,1,0,24,26.13,10,83
2025-05-25,1,1018,2,2,0,24,31.92,5,86
2025-05-25,1,1019,3,3,0,24,22.78,9,84
2025-05-25,1,1020,3,3,0,24,22.22,9,73
2025-05-25,2,1001,1,0,1,24,36.44,5,61
2025-05-25,2,1002,2,2,0,24,24.85,9,87
2025-05-25,2,1003,2,2,0,24,26.95,9,88
2025-05-25,2,1004,1,1,0,24,20.25,4,93
2025-05-25,2,1005,4,4,0,24,30.08,4,60
2025-05-25,2,1006,3,3,0,24,32.49,7,86
2025-05-25,2,1007,5,5,0,24,19.98,8,75
2025-05-25,2,1008,1,1,0,24,32.95,5,69
2025-05-25,2,1009,2,1,1,24,22.41,5,83
2025-05-25,2,1010,2,2,0,24,28.69,7,66
2025-05-25,2,1011,3,3,0,24,19.25,6,76
2025-05-25,2,1012,2,2,0,24,23.65,8,82
2025-05-25,2,1013,0,0,0,24,17.4,5,88
2025-05-25,2,1014,5,3,2,24,16.83,6,83
2025-05-25,2,1015,2,1,1,24,22.49,4,70
2025-05-25,2,1016,1,1,0,24,23.36,9,74
2025-05-25,2,1017,1,1,0,24,21.43,4,75
2025-05-25,2,1018,2,2,0,24,20.0,7,71
2025-05-25,2,1019,1,1,0,24,23.67,6,80
2025-05-25,2,1020,1,1,0,24,22.98,6,77
2025-05-25,3,1001,0,0,0,24,14.89,7,79
2025-05-25,3,1002,2,1,1,24,18.07,3,81
2025-05-25,3,1003,4,4,0,24,19.73,4,94
2025-05-25,3,1004,0,0,0,24,8.25,4,88
2025-05-25,3,1005,1,1,0,24,25.35,4,73
2025-05-25,3,1006,3,3,0,24,17.41,6,64
2025-05-25,3,1007,2,2,0,24,20.26,6,66
2025-05-25,3,1008,2,2,0,24,22.32,8,83
2025-05-25,3,1009,2,2,0,24,32.18,8,86
2025-05-25,3,1010,4,4,0,24,16.96,9,89
2025-05-25,3,1011,1,1,0,24,28.28,5,73
2025-05-25,3,1012,0,0,0,24,12.4,3,86
2025-05-25,3,1013,1,0,1,24,30.11,3,77
2025-05-25,3,1014,3,3,0,24,24.91,5,80
2025-05-25,3,1015,2,2,0,24,26.69,7,94
2025-05-25,3,1016,2,2,0,24,24.93,8,91
2025-05-25,3,1017,3,2,1,24,27.06,6,79
2025-05-25,3,1018,1,0,1,24,23.47,8,77
2025-05-25,3,1019,2,2,0,24,19.35,8,75
2025-05-25,3,1020,1,1,0,24,21.92,6,91
2025-05-26,1,1001,1,1,0,24,33.29,6,74
2025-05-26,1,1002,2,2,0,24,27.92,3,72
2025-05-26,1,1003,3,3,0,24,31.49,4,85
2025-05-26,1,1004,3,3,0,24,6.77,10,76
2025-05-26,1,1005,2,2,0,24,20.57,5,90
2025-05-26,1,1006,1,1,0,24,23.05,6,97
2025-05-26,1,1007,3,3,0,24,10.06,7,71
2025-05-26,1,1008,2,2,0,24,25.25,6,64
2025-05-26,1,1009,0,0,0,24,29.08,6,75
2025-05-26,1,1010,3,3,0,24,15.06,6,69
2025-05-26,1,1011,4,4,0,24,32.07,8,94
2025-05-26,1,1012,1,1,0,24,21.99,6,54
2025-05-26,1,1013,0,0,0,24,24.21,10,74
2025-05-26,1,1014,0,0,0,24,17.32,7,80
2025-05-26,1,1015,1,0,1,24,23.8,7,63
2025-05-26,1,1016,3,2,1,24,18.27,5,69
2025-05-26,1,1017,1,1,0,24,22.38,5,71
2025-05-26,1,1018,2,2,0,24,17.94,6,90
2025-05-26,1,1019,0,0,0,24,28.61,8,79
2025-05-26,1,1020,2,2,0,24,23.78,6,86
2025-05-26,2,1001,3,2,1,24,21.95,4,86
2025-05-26,2,1002,3,2,1,24,18.98,10,87
2025-05-26,2,1003,1,1,0,24,22.58,7,73
2025-05-26,2,1004,5,5,0,24,16.51,7,86
2025-05-26,2,1005,0,0,0,24,20.24,2,69
2025-05-26,2,1006,1,1,0,24,25.41,8,73
2025-05-26,2,1007,2,2,0,24,22.62,4,78
2025-05-26,2,1008,1,1,0,24,25.74,6,66
2025-05-26,2,1009,1,1,0,24,28.21,0,81
2025-05-26,2,1010,1,1,0,24,26.87,5,65
2025-05-26,2,1011,3,2,1,24,31.74,5,100
2025-05-26,2,1012,1,1,0,24,10.3,7,71
2025-05-26,2,1013,2,2,0,24,25.79,7,74
2025-05-26,2,1014,1,0,1,24,24.59,7,98
2025-05-26,2,1015,2,2,0,24,31.94,7,83
2025-05-26,2,1016,3,3,0,24,23.73,6,81
2025-05-26,2,1017,6,5,1,24,18.53,6,96
2025-05-26,2,1018,4,4,0,24,15.17,8,84
2025-05-26,2,1019,5,5,0,24,30.5,7,100
2025-05-26,2,1020,3,3,0,24,22.19,4,55
2025-05-26,3,1001,4,4,0,24,29.15,4,83
