Date,CompanyID,ProcessID,TaxAmount,TaxAdjustments,OperationalVolume,CycleTimeHours
2025-06-23,2,30,66309.65,-2189.09,134,7.12
2025-06-23,3,10,35868.29,733.22,116,9.54
2025-06-23,3,20,28642.12,428.7,113,6.54
2025-06-23,3,30,69956.38,-1282.22,114,5.01
2025-06-24,1,10,41613.17,-1998.34,116,8.75
2025-06-24,1,20,56171.19,-3493.46,126,8.12
2025-06-24,1,30,41628.05,-13.92,100,7.55
2025-06-24,2,10,45297.48,-577.03,116,7.2
2025-06-24,2,20,43729.97,-424.81,112,6.29
2025-06-24,2,30,68287.35,-1447.58,114,6.52
2025-06-24,3,10,41362.24,803.45,112,12.11
2025-06-24,3,20,39501.9,410.83,130,7.92
2025-06-24,3,30,48837.85,-2569.18,106,6.81
2025-06-25,1,10,63282.24,2939.29,137,7.65
2025-06-25,1,20,40248.73,-1905.94,103,9.69
2025-06-25,1,30,52503.53,-1462.43,122,9.68
2025-06-25,2,10,44163.99,-2104.85,132,6.41
2025-06-25,2,20,41064.02,1713.38,113,11.59
2025-06-25,2,30,44267.56,695.77,125,4.69
2025-06-25,3,10,56288.42,514.51,121,8.38
2025-06-25,3,20,54692.98,-419.91,128,9.34
2025-06-25,3,30,48852.75,433.4,116,9.15
2025-06-26,1,10,45225.05,-2467.67,138,8.55
2025-06-26,1,20,64272.7,-84.35,133,9.48
2025-06-26,1,30,63263.58,-1061.08,99,9.78
2025-06-26,2,10,63271.23,54.31,110,7.6
2025-06-26,2,20,59230.48,-917.11,124,7.66
2025-06-26,2,30,47107.29,-2468.81,118,4.85
2025-06-26,3,10,58024.69,-2662.44,105,6.92
2025-06-26,3,20,34033.17,677.25,133,5.83
2025-06-26,3,30,29747.1,-482.27,124,11.03
2025-06-27,1,10,47840.53,-2977.09,107,6.79
2025-06-27,1,20,69988.15,1461.87,124,7.31
2025-06-27,1,30,64407.56,1855.95,126,7.7
2025-06-27,2,10,34818.97,1955.93,116,7.83
2025-06-27,2,20,57221.37,-286.76,118,11.14
2025-06-27,2,30,38539.79,-1056.16,110,6.52
2025-06-27,3,10,52848.18,-1681.63,155,7.86
2025-06-27,3,20,64105.29,-2849.49,120,8.97
2025-06-27,3,30,42667.83,809.41,123,8.13
2025-06-28,1,10,65939.98,694.82,131,6.59
2025-06-28,1,20,51184.58,-839.54,126,6.65
2025-06-28,1,30,62767.47,-829.91,105,4.04
2025-06-28,2,10,45633.55,-3347.8,122,6.02
2025-06-28,2,20,37125.32,24.81,129,9.16
2025-06-28,2,30,67808.73,1555.59,137,10.19
2025-06-28,3,10,54316.31,1697.32,112,6.09
2025-06-28,3,20,43042.88,-1606.38,105,9.55
2025-06-28,3,30,43188.94,486.68,119,5.71
2025-06-29,1,10,52134.88,-2654.57,109,5.65
2025-06-29,1,20,53237.88,615.11,128,6.48
2025-06-29,1,30,62700.83,-328.31,132,8.75
2025-06-29,2,10,49911.33,1627.68,139,6.36
2025-06-29,2,20,28761.3,-309.12,127,8.18
2025-06-29,2,30,37726.25,-1751.56,121,7.2
2025-06-29,3,10,55341.17,-3176.17,131,7.99
2025-06-29,3,20,50191.81,-500.85,111,9.02
2025-06-29,3,30,50974.96,-4442.47,132,7.87
2025-06-30,1,10,56297.76,-2548.39,117,5.15
2025-06-30,1,20,78583.34,-2718.58,103,11.3
2025-06-30,1,30,56801.44,2673.19,98,5.71
2025-06-30,2,10,43877.0,2203.84,124,9.03
2025-06-30,2,20,52661.73,643.44,121,7.72
2025-06-30,2,30,60177.05,1889.0,137,8.86
2025-06-30,3,10,43395.76,1686.77,108,10.85
2025-06-30,3,20,26714.84,-1758.55,121,6.35
2025-06-30,3,30,25618.12,-340.95,128,8.93
2025-07-01,1,10,59362.57,638.25,134,11.52
2025-07-01,1,20,42243.59,115.97,132,5.57
2025-07-01,1,30,60810.37,-626.74,147,9.17
2025-07-01,2,10,38758.79,-55.54,107,9.32
2025-07-01,2,20,72354.75,-3225.7,134,12.03
2025-07-01,2,30,48023.65,-2214.4,119,6.36
2025-07-01,3,10,72925.23,-1404.44,113,5.6
2025-07-01,3,20,42674.09,-2746.65,134,8.58
2025-07-01,3,30,49330.71,-520.31,115,7.7
2025-07-02,1,10,43215.35,1430.45,114,9.7
2025-07-02,1,20,44346.64,-2675.69,120,4.7
2025-07-02,1,30,64619.1,-746.01,108,5.57
2025-07-02,2,10,22888.69,-1395.38,132,5.89
2025-07-02,2,20,33284.22,-1283.4,130,10.42
2025-07-02,2,30,55930.12,61.01,100,6.92
2025-07-02,3,10,59409.15,-120.81,112,8.63
2025-07-02,3,20,51820.08,881.84,125,7.49
2025-07-02,3,30,33032.37,-2244.07,107,7.27
2025-07-03,1,10,30763.53,448.36,125,7.1
2025-07-03,1,20,61707.34,-222.93,119,9.57
2025-07-03,1,30,51307.44,671.11,120,3.62
2025-07-03,2,10,58063.85,-2331.06,121,9.38
2025-07-03,2,20,63074.05,-1024.06,117,9.14
2025-07-03,2,30,39932.17,-524.71,127,9.23
2025-07-03,3,10,41554.44,-541.9,129,10.32
2025-07-03,3,20,71521.58,-482.6,134,9.29
2025-07-03,3,30,42349.18,-2725.2,118,6.12
2025-07-04,1,10,58526.17,598.82,110,11.7
2025-07-04,1,20,56292.05,622.79,124,10.33
2025-07-04,1,30,52467.86,1076.46,124,6.66
2025-07-04,2,10,41434.41,-1857.76,123,6.66
2025-07-04,2,20,63710.27,1067.04,96,9.35
2025-07-04,2,30,60759.22,504.38,136,6.28
2025-07-04,3,10,45990.4,305.14,132,8.41
2025-07-04,3,20,46584.03,1353.8,109,6.64
2025-07-04,3,30,65991.75,1252.41,95,6.13
2025-07-05,1,10,70376.12,2209.11,100,8.99
2025-07-05,1,20,53349.17,-4319.13,118,8.17
2025-07-05,1,30,51895.75,14.93,122,5.62
2025-07-05,2,10,46523.15,-397.16,128,9.45
2025-07-05,2,20,47592.04,-1626.52,121,7.22
2025-07-05,2,30,50020.82,1019.33,119,9.01
2025-07-05,3,10,38969.63,544.05,129,8.58
2025-07-05,3,20,61761.1,2366.75,119,8.99
2025-07-05,3,30,42196.22,-1366.53,118,10.34
2025-07-06,1,10,31858.34,-2224.2,128,6.94
2025-07-06,1,20,55008.79,2840.79,101,11.03
2025-07-06,1,30,24110.19,478.58,112,9.31
2025-07-06,2,10,50755.97,-141.82,106,6.39
2025-07-06,2,20,23397.47,-155.0,127,6.06
2025-07-06,2,30,32114.41,809.92,124,10.92
2025-07-06,3,10,47141.97,-2772.76,112,5.59
2025-07-06,3,20,56966.71,-714.99,140,9.58
2025-07-06,3,30,54135.67,-413.99,132,8.42
2025-07-07,1,10,49785.67,-3.23,121,7.52
2025-07-07,1,20,46713.9,-2311.28,128,6.2
2025-07-07,1,30,47790.05,-1188.25,118,4.48
2025-07-07,2,10,68162.5,1138.06,149,9.59
2025-07-07,2,20,61540.26,2977.2,127,8.36
2025-07-07,2,30,57050.3,1741.1,103,9.29
2025-07-07,3,10,48461.97,1552.01,140,10.34
2025-07-07,3,20,44645.2,-1162.3,131,9.56
2025-07-07,3,30,43109.78,2441.14,131,8.6
2025-07-08,1,10,60411.92,-73.0,114,6.88
2025-07-08,1,20,64589.3,957.88,99,9.94
2025-07-08,1,30,47039.8,904.57,118,9.26
2025-07-08,2,10,43382.31,-2239.89,124,8.54
2025-07-08,2,20,69814.81,6076.56,135,4.73
2025-07-08,2,30,61806.87,1914.53,134,10.82
2025-07-08,3,10,61131.79,236.0,105,7.53
2025-07-08,3,20,44285.31,-2390.71,126,9.24
2025-07-08,3,30,51772.47,-1666.28,111,4.84
2025-07-09,1,10,40619.11,-2651.77,114,7.21
2025-07-09,1,20,57122.47,520.3,126,7.53
2025-07-09,1,30,46850.87,1407.21,112,4.48
2025-07-09,2,10,50149.77,685.97,111,4.19
2025-07-09,2,20,37108.06,-183.58,130,9.03
2025-07-09,2,30,37047.53,-3177.5,141,8.17
2025-07-09,3,10,35247.76,378.2,128,6.86
2025-07-09,3,20,52543.65,-2429.11,129,4.1
2025-07-09,3,30,72581.62,3021.39,124,8.3
2025-07-10,1,10,32719.87,753.39,111,10.9
2025-07-10,1,20,45254.49,-1371.89,131,8.55
2025-07-10,1,30,49813.54,3526.3,110,9.21
2025-07-10,2,10,63110.01,1278.04,128,5.0
2025-07-10,2,20,31450.36,259.55,109,9.08
2025-07-10,2,30,51819.3,-218.28,101,7.34
2025-07-10,3,10,60475.06,30.85,119,6.29
2025-07-10,3,20,49419.21,-2785.87,146,6.81
2025-07-10,3,30,56076.59,-1927.52,111,5.1
2025-07-11,1,10,37034.99,872.25,119,6.5
2025-07-11,1,20,56657.82,-1361.39,135,5.28
2025-07-11,1,30,57465.69,883.89,113,7.11
2025-07-11,2,10,56228.39,618.5,120,9.02
2025-07-11,2,20,40873.05,-237.83,118,5.36
2025-07-11,2,30,59150.13,3123.88,141,9.04
2025-07-11,3,10,53322.96,1940.5,107,9.9
2025-07-11,3,20,57804.6,-2227.62,126,9.08
2025-07-11,3,30,37405.44,515.63,120,7.77
2025-07-12,1,10,51765.7,859.18,120,7.12
2025-07-12,1,20,61153.75,-1002.77,112,8.57
2025-07-12,1,30,47211.66,861.16,129,6.05
2025-07-12,2,10,52314.68,-330.31,112,11.07
2025-07-12,2,20,59570.92,4600.06,121,7.01
2025-07-12,2,30,42415.99,-2333.38,99,10.28
2025-07-12,3,10,27812.75,1767.94,115,10.32
2025-07-12,3,20,60149.3,-3345.34,123,8.12
2025-07-12,3,30,56415.64,-16.07,137,4.08
2025-07-13,1,10,56421.45,-3138.79,103,11.08
2025-07-13,1,20,41884.4,-5033.99,125,9.53
2025-07-13,1,30,54400.24,-749.32,130,10.25
2025-07-13,2,10,50420.7,101.94,123,9.36
2025-07-13,2,20,39710.28,2673.11,107,9.06
2025-07-13,2,30,39754.56,3008.23,122,11.25
2025-07-13,3,10,58354.68,1527.03,121,10.45
2025-07-13,3,20,40934.47,-4373.66,127,7.65
2025-07-13,3,30,24837.03,-1137.28,113,9.64
2025-07-14,1,10,57590.08,1312.24,125,3.01
2025-07-14,1,20,50122.37,-4186.22,122,7.64
2025-07-14,1,30,61540.59,1013.24,109,8.76
2025-07-14,2,10,58376.02,20.1,126,7.97
2025-07-14,2,20,45957.7,-783.9,111,6.53
2025-07-14,2,30,60224.65,2332.68,118,9.82
2025-07-14,3,10,59411.46,-2125.94,115,7.45
2025-07-14,3,20,47818.93,-986.75,112,6.04
2025-07-14,3,30,52417.24,327.55,117,8.11
2025-07-15,1,10,51113.65,1521.49,130,8.04
2025-07-15,1,20,55011.46,2999.88,116,5.25
2025-07-15,1,30,57917.3,2253.45,137,5.03
2025-07-15,2,10,55166.36,-716.7,106,7.74
2025-07-15,2,20,45067.33,461.85,124,8.32
2025-07-15,2,30,70409.3,-2469.59,114,4.55
2025-07-15,3,10,28295.83,1102.74,121,10.42
2025-07-15,3,20,50681.89,333.17,126,9.25
2025-07-15,3,30,40924.62,5174.5,108,10.66
2025-07-16,1,10,48945.15,364.52,109,10.13
2025-07-16,1,20,35975.35,872.72,111,7.78
2025-07-16,1,30,66447.3,-3407.66,118,5.35
2025-07-16,2,10,29874.87,-2696.66,107,8.41
2025-07-16,2,20,48053.37,3657.82,121,8.29
2025-07-16,2,30,59668.3,1099.78,106,6.69
2025-07-16,3,10,60913.51,-1327.49,118,6.77
2025-07-16,3,20,51997.26,-102.24,132,8.4
2025-07-16,3,30,63261.07,-1135.5,124,9.83
2025-07-17,1,10,49381.28,-66.82,122,8.7
2025-07-17,1,20,55742.37,-736.97,122,11.14
2025-07-17,1,30,57684.05,1955.82,101,6.79
2025-07-17,2,10,64280.05,3182.62,120,7.79
2025-07-17,2,20,50523.05,1032.81,113,7.83
2025-07-17,2,30,59722.73,-410.64,126,11.85
2025-07-17,3,10,55806.94,-194.14,103,8.23
2025-07-17,3,20,40547.87,-584.63,128,7.67
2025-07-17,3,30,50671.05,-754.69,119,7.96
2025-07-18,1,10,62423.32,4104.79,96,9.36
2025-07-18,1,20,35186.93,966.58,135,9.97
2025-07-18,1,30,37799.91,2950.27,120,5.01
2025-07-18,2,10,8059.46,828.03,129,5.4
2025-07-18,2,20,37440.01,632.21,129,10.39
2025-07-18,2,30,54577.3,858.7,124,8.73
2025-07-18,3,10,34377.51,1908.09,112,10.32
2025-07-18,3,20,53023.75,171.61,112,5.3
2025-07-18,3,30,40834.77,690.62,120,7.68
2025-07-19,1,10,42720.39,-1632.27,117,5.55
2025-07-19,1,20,48035.09,480.82,108,6.35
2025-07-19,1,30,55104.9,-226.43,115,9.37
2025-07-19,2,10,45480.93,-255.0,126,5.93
2025-07-19,2,20,34954.8,2464.76,103,5.08
2025-07-19,2,30,40154.62,1078.22,108,6.65
2025-07-19,3,10,43810.59,-1234.97,126,8.1
2025-07-19,3,20,42623.16,-401.63,134,8.79
2025-07-19,3,30,39643.91,1212.99,126,8.14
2025-07-20,1,10,45304.04,-492.55,120,4.21
2025-07-20,1,20,55923.06,1809.31,121,7.06
2025-07-20,1,30,57205.2,-2609.57,115,10.06
2025-07-20,2,10,60511.88,-2804.0,110,7.22
2025-07-20,2,20,31363.56,-2249.46,121,10.51
2025-07-20,2,30,55854.95,-1250.08,116,4.3
2025-07-20,3,10,30836.53,-372.05,123,10.62
2025-07-20,3,20,58989.05,-297.48,101,7.71
2025-07-20,3,30,52921.29,2210.23,117,6.76
2025-07-21,1,10,47721.98,1567.56,123,9.26
2025-07-21,1,20,41872.25,2022.1,121,7.68
2025-07-21,1,30,31765.84,488.01,139,6.98
2025-07-21,2,10,45263.0,-1711.36,109,9.94
2025-07-21,2,20,39186.35,1391.94,127,8.71
2025-07-21,2,30,39851.71,1503.84,113,8.15
2025-07-21,3,10,60423.89,64.15,113,7.97
2025-07-21,3,20,64217.07,103.94,104,8.03
2025-07-21,3,30,40366.67,1350.42,135,5.99
2025-07-22,1,10,45049.82,635.3,132,8.37
2025-07-22,1,20,49527.67,529.9,118,8.19
2025-07-22,1,30,39555.09,-333.25,126,7.38
2025-07-22,2,10,49947.82,354.66,146,10.46
2025-07-22,2,20,44392.63,1207.58,103,4.77
2025-07-22,2,30,33849.44,2614.07,136,7.57
2025-07-22,3,10,62729.94,144.54,95,4.94
2025-07-22,3,20,49903.08,-51.35,131,5.44
2025-07-22,3,30,32003.42,-41.96,95,3.16
2025-07-23,1,10,43782.02,1987.97,106,10.38
2025-07-23,1,20,61936.32,-2.62,117,5.21
2025-07-23,1,30,48280.15,-1705.86,103,10.22
2025-07-23,2,10,51705.78,-2616.24,113,6.49
2025-07-23,2,20,68639.35,107.03,92,9.86
2025-07-23,2,30,26013.95,-376.44,131,11.29
2025-07-23,3,10,61474.08,-1074.21,120,5.95
2025-07-23,3,20,56158.53,-133.15,126,9.02
2025-07-23,3,30,51709.42,-2131.75,127,8.55
2025-07-24,1,10,57251.65,-2627.44,121,7.17
2025-07-24,1,20,50114.32,-2344.58,106,7.89
2025-07-24,1,30,44703.52,-268.53,119,6.88
2025-07-24,2,10,31907.83,2522.92,134,12.88
2025-07-24,2,20,45098.75,-45.57,117,7.83
2025-07-24,2,30,50834.4,-1427.06,119,11.29
2025-07-24,3,10,62415.89,973.0,128,8.38
2025-07-24,3,20,61263.33,1071.28,114,3.86
2025-07-24,3,30,66999.01,606.78,136,8.31
2025-07-25,1,10,30433.85,1614.86,117,3.85
2025-07-25,1,20,47318.92,507.19,114,8.54
2025-07-25,1,30,41450.86,-900.84,116,8.31
2025-07-25,2,10,59096.33,-2496.78,113,7.86
2025-07-25,2,20,51836.42,-106.53,133,8.85
2025-07-25,2,30,66721.94,275.08,145,9.56
2025-07-25,3,10,67463.95,2072.86,117,8.5
2025-07-25,3,20,53308.02,867.94,125,8.51
2025-07-25,3,30,53532.0,3526.35,102,8.96
2025-07-26,1,10,62675.1,-1472.37,113,5.04
2025-07-26,1,20,33098.61,-2361.73,117,10.77
2025-07-26,1,30,32679.04,-286.25,110,4.53
2025-07-26,2,10,45566.99,-419.6,121,9.4
2025-07-26,2,20,70449.56,-2284.55,108,7.29
2025-07-26,2,30,53672.4,-613.19,127,9.33
2025-07-26,3,10,70527.9,-1330.67,114,10.7
2025-07-26,3,20,64099.2,3541.76,135,8.35
2025-07-26,3,30,45983.58,-1627.09,124,7.62
2025-07-27,1,10,38219.71,-574.97,108,9.94
2025-07-27,1,20,52050.48,24.51,120,7.14
2025-07-27,1,30,49969.68,839.54,116,6.33
2025-07-27,2,10,43218.42,2574.36,109,9.45
2025-07-27,2,20,37076.92,-1364.77,109,5.03
2025-07-27,2,30,49376.44,-1892.62,113,9.55
2025-07-27,3,10,45987.78,-268.93,100,7.8
2025-07-27,3,20,58621.76,-611.64,116,6.67
2025-07-27,3,30,33131.26,1776.11,117,6.89
2025-07-28,1,10,57666.4,-703.5,106,5.54
2025-07-28,1,20,46772.56,973.07,122,7.73
2025-07-28,1,30,49521.36,881.89,133,8.42
2025-07-28,2,10,46208.33,1599.04,116,7.94
2025-07-28,2,20,37284.83,-477.26,108,5.96
2025-07-28,2,30,36964.53,-1482.97,116,11.24
2025-07-28,3,10,55131.64,-471.58,114,6.61
2025-07-28,3,20,55696.29,2042.73,123,9.82
2025-07-28,3,30,36465.73,900.83,130,8.3
2025-07-29,1,10,54547.75,-594.89,103,12.17
2025-07-29,1,20,37619.62,1008.69,128,9.15
2025-07-29,1,30,50659.71,534.02,124,11.58
2025-07-29,2,10,53416.83,-512.11,113,7.8
2025-07-29,2,20,62844.22,-5640.53,104,6.8
2025-07-29,2,30,78855.49,1196.34,117,9.9
2025-07-29,3,10,49033.64,2076.6,114,6.36
2025-07-29,3,20,43624.21,1010.3,103,8.63
2025-07-29,3,30,51015.44,1921.12,121,6.94
2025-07-30,1,10,50078.57,3070.66,115,6.64
2025-07-30,1,20,62647.83,-1054.03,120,6.45
2025-07-30,1,30,67391.71,-65.68,125,10.08
2025-07-30,2,10,49413.93,3267.74,128,5.96
2025-07-30,2,20,37526.83,79.96,136,9.91
2025-07-30,2,30,36394.17,1401.66,101,6.4
2025-07-30,3,10,59261.64,-316.43,140,6.13
2025-07-30,3,20,50764.28,674.8,118,4.46
2025-07-30,3,30,65925.54,-153.52,119,6.94
2025-07-31,1,10,61341.86,51.51,129,7.06
2025-07-31,1,20,47781.12,-921.11,136,7.31
2025-07-31,1,30,22425.05,1259.44,108,7.82
2025-07-31,2,10,38881.71,738.5,141,8.54
2025-07-31,2,20,47782.63,1406.91,126,8.23
2025-07-31,2,30,49276.01,1376.99,115,4.83
2025-07-31,3,10,43234.36,-805.35,136,7.83
2025-07-31,3,20,46274.2,-2075.18,118,7.76
2025-07-31,3,30,43505.97,179.67,108,6.38
2025-08-01,1,10,52816.61,-834.04,126,7.46
2025-08-01,1,20,32556.72,1302.9,124,4.81
2025-08-01,1,30,26827.26,1779.9,113,10.91
2025-08-01,2,10,74743.22,2645.64,121,7.49
2025-08-01,2,20,63591.47,-38.52,114,6.54
2025-08-01,2,30,53406.29,-434.2,134,11.24
2025-08-01,3,10,56769.4,702.34,129,7.77
2025-08-01,3,20,61687.48,225.98,134,6.14
2025-08-01,3,30,39111.45,-124.46,125,10.11
2025-08-02,1,10,53647.64,1095.75,128,10.04
2025-08-02,1,20,60105.89,3400.58,121,5.07
2025-08-02,1,30,64473.38,957.18,118,9.24
2025-08-02,2,10,58014.25,-1229.96,105,7.57
2025-08-02,2,20,59749.22,266.97,122,6.97
2025-08-02,2,30,48158.6,2301.41,127,7.34
2025-08-02,3,10,42208.54,841.6,96,7.85
2025-08-02,3,20,42476.19,1855.18,124,9.68
2025-08-02,3,30,34886.45,-1731.29,116,11.45
2025-08-03,1,10,56163.65,528.04,136,8.08
2025-08-03,1,20,64845.57,-2574.45,126,9.56
2025-08-03,1,30,51119.72,-973.39,118,7.64
2025-08-03,2,10,33356.35,59.34,125,6.62
2025-08-03,2,20,65891.33,-2439.86,131,7.28
2025-08-03,2,30,43932.12,-216.33,121,4.31
2025-08-03,3,10,51387.93,-1497.13,117,6.19
2025-08-03,3,20,67991.45,2960.98,117,9.28
2025-08-03,3,30,55362.32,465.32,131,8.45
2025-08-04,1,10,55582.86,-389.79,124,7.67
2025-08-04,1,20,72354.64,1968.97,119,6.91
2025-08-04,1,30,50360.5,-2592.88,97,6.06
2025-08-04,2,10,37464.8,979.68,96,7.84
2025-08-04,2,20,31189.4,-3176.53,119,4.26
2025-08-04,2,30,46814.64,-376.81,119,5.72
2025-08-04,3,10,54931.71,-1215.26,100,5.55
2025-08-04,3,20,44812.6,110.31,112,7.84
2025-08-04,3,30,52769.22,1909.18,126,6.3
2025-08-05,1,10,58057.73,-1357.24,132,9.22
2025-08-05,1,20,38677.61,-2768.87,119,7.13
2025-08-05,1,30,77605.4,-2887.85,120,9.5
2025-08-05,2,10,19587.97,1675.78,145,6.4
2025-08-05,2,20,48030.83,-866.64,115,5.73
2025-08-05,2,30,68836.64,2089.42,134,6.06
2025-08-05,3,10,37509.18,897.7,124,5.95
2025-08-05,3,20,69277.5,2529.61,119,4.84
2025-08-05,3,30,76828.22,-2140.97,116,4.59
2025-08-06,1,10,32667.37,1812.43,131,6.81
2025-08-06,1,20,48102.98,408.29,139,9.07
2025-08-06,1,30,44831.88,1736.36,137,6.42
2025-08-06,2,10,61132.59,400.07,120,8.54
2025-08-06,2,20,43228.28,1000.37,140,9.71
2025-08-06,2,30,31235.11,325.92,123,5.65
2025-08-06,3,10,60558.15,-1266.37,116,8.53
2025-08-06,3,20,47829.31,-484.48,110,10.97
2025-08-06,3,30,58230.93,983.32,125,6.06
2025-08-07,1,10,41748.5,-2105.02,138,8.17
2025-08-07,1,20,45677.34,-1281.55,124,8.85
2025-08-07,1,30,37726.66,-22.34,115,8.07
2025-08-07,2,10,49373.63,768.52,107,10.27
2025-08-07,2,20,73528.3,2658.51,123,9.24
2025-08-07,2,30,74095.86,-1051.94,104,5.99
2025-08-07,3,10,52410.08,-24.86,145,8.27
2025-08-07,3,20,70835.89,381.58,131,4.77
2025-08-07,3,30,43618.13,-1233.5,122,8.49
2025-08-08,1,10,56604.84,3001.47,126,6.38
2025-08-08,1,20,48349.9,-2187.98,115,4.61
2025-08-08,1,30,49621.26,-562.16,127,8.62
2025-08-08,2,10,41304.59,361.77,116,8.63
2025-08-08,2,20,63241.97,1734.31,134,8.19
2025-08-08,2,30,32363.45,-312.75,133,8.5
2025-08-08,3,10,55502.61,-469.07,113,11.93
2025-08-08,3,20,40169.03,2347.86,101,11.17
2025-08-08,3,30,50545.6,389.98,128,6.28
2025-08-09,1,10,61201.28,-645.58,128,7.86
2025-08-09,1,20,58023.66,-1510.68,101,6.45
2025-08-09,1,30,66380.7,3367.99,120,7.63
2025-08-09,2,10,54421.16,-3103.95,111,8.1
2025-08-09,2,20,44901.04,3783.16,127,7.53
2025-08-09,2,30,73411.15,1012.85,126,9.13
2025-08-09,3,10,43858.83,1153.83,130,11.39
2025-08-09,3,20,48262.07,3240.22,110,9.71
2025-08-09,3,30,50471.83,847.89,122,10.14
2025-08-10,1,10,47034.58,2737.35,154,8.73
2025-08-10,1,20,34732.34,1718.35,121,9.8
2025-08-10,1,30,53958.71,-991.26,131,9.59
2025-08-10,2,10,36730.64,817.03,124,6.08
2025-08-10,2,20,37952.94,2290.0,146,7.31
2025-08-10,2,30,39658.05,-1446.14,138,10.23
2025-08-10,3,10,43412.54,-3095.06,125,9.06
2025-08-10,3,20,56269.76,845.86,111,7.72
2025-08-10,3,30,38719.19,-1766.81,119,8.91
2025-08-11,1,10,45494.33,-1330.8,111,6.18
2025-08-11,1,20,59676.94,-1709.02,132,4.54
2025-08-11,1,30,56371.84,6430.75,127,8.66
2025-08-11,2,10,52826.63,337.34,121,7.19
2025-08-11,2,20,47840.85,4179.43,113,7.26
2025-08-11,2,30,52031.76,353.53,134,7.44
2025-08-11,3,10,46285.08,-121.48,121,5.64
2025-08-11,3,20,67199.39,2293.96,127,9.18
2025-08-11,3,30,38868.38,-536.82,124,9.41
2025-08-12,1,10,59078.49,-1213.86,111,13.07
2025-08-12,1,20,52376.27,-32.45,124,8.76
2025-08-12,1,30,71162.45,-1295.7,121,8.59
2025-08-12,2,10,32485.72,195.59,110,8.86
2025-08-12,2,20,72325.72,-2719.36,109,5.56
2025-08-12,2,30,53453.73,-1165.93,124,6.08
2025-08-12,3,10,39726.71,-59.89,129,5.11
2025-08-12,3,20,42909.98,2620.29,119,8.83
2025-08-12,3,30,44360.92,-1812.99,114,8.01
2025-08-13,1,10,52292.74,-297.31,149,7.92
2025-08-13,1,20,37391.32,-325.58,131,7.64
2025-08-13,1,30,39263.32,2901.69,134,8.84
2025-08-13,2,10,50344.17,1044.09,114,8.86
2025-08-13,2,20,53399.66,-357.48,125,9.73
2025-08-13,2,30,43138.95,-1229.39,113,9.01
2025-08-13,3,10,28387.21,1578.11,110,5.56
2025-08-13,3,20,53352.61,1511.27,120,8.57
2025-08-13,3,30,67502.51,2176.21,119,11.9
2025-08-14,1,10,52659.71,-2375.56,114,9.53
2025-08-14,1,20,79565.31,-1141.2,119,6.85
2025-08-14,1,30,70059.34,-2416.5,109,10.27
2025-08-14,2,10,70468.61,1846.19,111,9.84
2025-08-14,2,20,54411.87,223.22,110,6.14
2025-08-14,2,30,63897.79,-766.74,123,7.58
2025-08-14,3,10,36342.19,1583.06,141,9.09
2025-08-14,3,20,59544.85,1624.0,110,7.66
2025-08-14,3,30,44885.94,1491.86,117,7.73
2025-08-15,1,10,51440.77,-1421.49,125,5.22
2025-08-15,1,20,34519.99,-1169.32,126,10.89
2025-08-15,1,30,44321.47,-2561.98,107,6.29
2025-08-15,2,10,39371.02,422.03,122,6.63
2025-08-15,2,20,17947.26,5913.38,103,8.38
2025-08-15,2,30,42931.84,3308.98,118,11.0
2025-08-15,3,10,68119.69,899.57,111,9.31
2025-08-15,3,20,55354.05,-1020.44,116,9.29
2025-08-15,3,30,47880.69,1585.48,119,9.35
2025-08-16,1,10,37877.29,2184.48,116,6.9
2025-08-16,1,20,52372.49,1349.0,136,8.78
2025-08-16,1,30,59403.79,539.6,109,6.87
2025-08-16,2,10,52198.83,499.35,117,10.11
2025-08-16,2,20,65687.71,672.56,104,9.03
2025-08-16,2,30,55843.86,-108.98,140,12.3
2025-08-16,3,10,43445.8,1627.23,116,10.87
2025-08-16,3,20,58584.97,503.93,120,8.76
2025-08-16,3,30,51634.68,-1007.08,123,8.87
2025-08-17,1,10,38905.85,-2895.21,116,10.18
2025-08-17,1,20,42717.58,188.07,109,6.57
2025-08-17,1,30,43138.09,1700.47,123,8.02
2025-08-17,2,10,50257.96,-2925.27,93,7.86
2025-08-17,2,20,40977.28,4556.22,131,9.11
2025-08-17,2,30,31767.06,2486.46,127,8.04
2025-08-17,3,10,65857.31,-1975.53,107,9.69
2025-08-17,3,20,66224.51,3695.28,136,8.54
2025-08-17,3,30,41084.15,-1531.17,114,8.88
2025-08-18,1,10,48032.6,-185.24,111,10.06
2025-08-18,1,20,27744.69,-2610.92,120,9.62
2025-08-18,1,30,46288.59,1061.19,121,5.85
2025-08-18,2,10,45378.74,-1465.27,135,5.87
2025-08-18,2,20,57966.72,-1656.13,125,8.66
2025-08-18,2,30,34422.2,-2240.92,122,8.23
2025-08-18,3,10,52449.91,2266.7,106,4.63
2025-08-18,3,20,34829.19,2445.25,119,5.64
2025-08-18,3,30,68684.33,3774.21,127,8.16
2025-08-19,1,10,43200.01,-1418.38,119,8.3
2025-08-19,1,20,46259.55,1097.96,116,9.91
2025-08-19,1,30,48303.88,-2365.04,118,7.76
2025-08-19,2,10,51775.95,-1761.9,122,12.02
2025-08-19,2,20,62057.98,489.22,127,10.57
2025-08-19,2,30,50682.46,3152.72,145,11.02
2025-08-19,3,10,58352.51,1971.24,130,10.6
